trajectory_id,direction,replicate,crossing_time,ordered_slope_mean,shuffle_slope_mean,slope_difference,ordered_forecast_mean,shuffle_forecast_mean,forecast_difference,ordered_positive_slope_fraction,shuffle_positive_slope_fraction,positive_slope_fraction_difference,ordered_any_alarm,shuffle_any_alarm,any_alarm_difference,stationary_slope_mean,stationary_forecast_mean,stationary_positive_slope_fraction,stationary_any_alarm
noise:event,noise,21,15,0.0019372183426209575,0.00018358424357958335,0.001753634099041374,0.19673303447330445,0.19239369970475453,0.004339334768549918,0.8,0.5241666666666667,0.2758333333333334,False,0.0,0.0,-0.0036369317291312154,0.1657832717878082,0.2,False
noise:event,noise,22,15,0.008580326962923185,0.0014153503041424759,0.007164976658780709,0.26168896871374037,0.21930750738339364,0.04238146133034673,1.0,0.5883333333333334,0.4116666666666666,True,0.8041666666666667,0.1958333333333333,0.0005370822047309995,0.18735586299182297,0.4,False
noise:event,noise,23,15,0.007978239982964394,0.0008800666929767898,0.007098173289987604,0.2540098277721105,0.21371124871248615,0.04029857905962436,1.0,0.5399999999999999,0.4600000000000001,True,0.5416666666666666,0.45833333333333337,0.0007397964305539635,0.1871644439168061,0.6,False
noise:event,noise,24,15,0.00408826786797114,0.00044563959677158436,0.0036426282711995556,0.23468261886674152,0.21848177064496077,0.01620084822178075,1.0,0.5283333333333334,0.47166666666666657,False,0.32916666666666666,-0.32916666666666666,0.0041079847936809355,0.20478800495831337,0.8,False
noise:event,noise,25,15,0.0054730628082169785,0.0006711484373646642,0.004801914370852314,0.24728327255661958,0.22094479704179446,0.026338475514825127,1.0,0.5575,0.4425,True,0.48333333333333334,0.5166666666666666,0.003846615324688214,0.20609036549582674,0.8,False
noise:event,noise,26,15,0.00424732832213111,-8.338279198761604e-05,0.004330711114118726,0.23367541376282105,0.2116148258291098,0.022060587933711268,1.0,0.48250000000000004,0.5175,True,0.4,0.6,-0.002942111074449984,0.16554137457331253,0.0,False
noise:event,noise,27,15,0.007860279577357444,0.0015200954327971056,0.006340184144560339,0.2600078344717304,0.22473955971596987,0.035268274755760554,1.0,0.5791666666666667,0.4208333333333333,True,0.9208333333333333,0.07916666666666672,-0.002665997684285752,0.16955273780686547,0.0,False
noise:event,noise,28,15,0.005976713489781292,0.0011707102990226046,0.004806003190758687,0.2419701273280662,0.2163778290534303,0.025592298274635883,1.0,0.5716666666666667,0.42833333333333334,True,0.4875,0.5125,-0.0015967335675026513,0.1635616828546969,0.2,False
noise:event,noise,29,15,0.0090324164330358,0.0009884653989762284,0.008043951034059572,0.25672757731749507,0.2130630389599594,0.04366453835753567,1.0,0.5433333333333333,0.45666666666666667,True,0.5708333333333333,0.4291666666666667,0.002134301366194752,0.1952160352728018,0.6,False
noise:event,noise,30,15,0.005065447725818727,0.0016431835177425057,0.0034222642080762216,0.2392901027704805,0.22129501758217146,0.01799508518830903,1.0,0.625,0.375,True,0.5625,0.4375,8.116877787861686e-05,0.1776774711810822,0.4,False
noise:event,noise,31,15,0.004888052621084801,0.0010295843455757742,0.003858468275509027,0.2580301178673663,0.23215200882982798,0.025878109037538316,0.6,0.5583333333333333,0.04166666666666663,True,0.7666666666666667,0.23333333333333328,-0.002873476843343346,0.1692270275740661,0.2,False
noise:event,noise,32,15,0.005042642311268266,0.0011927657765390374,0.003849876534729229,0.241068042665065,0.22138699695061614,0.01968104571444887,1.0,0.5666666666666667,0.43333333333333335,True,0.8416666666666667,0.15833333333333333,-0.0026716396970154896,0.1680914691784295,0.0,False
noise:event,noise,33,15,0.007052992989141934,0.0002779876883804423,0.006775005300761492,0.2486915368086032,0.21014296861872897,0.03854856818987423,1.0,0.5266666666666667,0.4733333333333333,True,0.32916666666666666,0.6708333333333334,0.0010564755702161944,0.18184510240022117,0.8,False
noise:event,noise,34,15,0.008235383073636209,0.00020323515704713462,0.008032147916589074,0.24826642414059794,0.20279594038069698,0.045470483759900954,1.0,0.5116666666666667,0.4883333333333333,True,0.4166666666666667,0.5833333333333333,0.00016769729762651102,0.1737769866697546,0.6,False
